id,sport_id,time,time_status,league,home,away,ss,scores
"""10675935""","""92""","""1757934000""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""721862"",""name"":""Lukasz Pietraszko"",""image_id"":0,""cc"":null}","{""id"":""741524"",""name"":""Artur Sobel"",""image_id"":0,""cc"":null}","""3-2""","{""1"":{""home"":""11"",""away"":""5""},""2"":{""home"":""7"",""away"":""11""},""3"":{""home"":""11"",""away"":""4""},""4"":{""home"":""11"",""away"":""13""},""5"":{""home"":""11"",""away"":""4""}}"
"""10671983""","""92""","""1757933700""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""314169"",""name"":""Aleksander Lilien"",""image_id"":0,""cc"":null}","{""id"":""616813"",""name"":""Mikolaj Lukaszewski"",""image_id"":0,""cc"":null}","""1-3""","{""1"":{""home"":""11"",""away"":""4""},""2"":{""home"":""9"",""away"":""11""},""3"":{""home"":""9"",""away"":""11""},""4"":{""home"":""9"",""away"":""11""}}"
"""10672158""","""92""","""1757933100""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""312242"",""name"":""Grzegorz Felkel"",""image_id"":0,""cc"":""pl""}","{""id"":""248533"",""name"":""Simon Belik"",""image_id"":0,""cc"":""cz""}","""3-1""","{""1"":{""home"":""11"",""away"":""9""},""2"":{""home"":""9"",""away"":""11""},""3"":{""home"":""11"",""away"":""8""},""4"":{""home"":""11"",""away"":""6""}}"
"""10675505""","""92""","""1757932800""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""829187"",""name"":""Wojciech Tobiasz"",""image_id"":0,""cc"":null}","{""id"":""801857"",""name"":""Kacper Slawinski"",""image_id"":0,""cc"":null}","""2-3""","{""1"":{""home"":""11"",""away"":""7""},""2"":{""home"":""9"",""away"":""11""},""3"":{""home"":""9"",""away"":""11""},""4"":{""home"":""11"",""away"":""6""},""5"":{""home"":""9"",""away"":""11""}}"
"""10672106""","""92""","""1757932800""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""932946"",""name"":""Frantisek Krcil"",""image_id"":0,""cc"":null}","{""id"":""676448"",""name"":""Adrian Spychala"",""image_id"":0,""cc"":null}","""0-3""","{""1"":{""home"":""9"",""away"":""11""},""2"":{""home"":""9"",""away"":""11""},""3"":{""home"":""9"",""away"":""11""}}"
"""10675506""","""92""","""1757932500""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""312241"",""name"":""Michal Minda"",""image_id"":0,""cc"":null}","{""id"":""793778"",""name"":""Wojciech Gronowski"",""image_id"":0,""cc"":null}","""3-0""","{""1"":{""home"":""11"",""away"":""9""},""2"":{""home"":""12"",""away"":""10""},""3"":{""home"":""11"",""away"":""8""}}"
"""10675507""","""92""","""1757932200""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""363288"",""name"":""Igor Dabrowski"",""image_id"":0,""cc"":null}","{""id"":""314215"",""name"":""Mateusz Trela"",""image_id"":0,""cc"":null}","""3-0""","{""1"":{""home"":""11"",""away"":""3""},""2"":{""home"":""11"",""away"":""6""},""3"":{""home"":""11"",""away"":""9""}}"
"""10672108""","""92""","""1757931900""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""221887"",""name"":""Adrian Wiecek"",""image_id"":0,""cc"":""cz""}","{""id"":""883646"",""name"":""Krzysztof Wloczko"",""image_id"":0,""cc"":""pl""}","""2-3""","{""1"":{""home"":""7"",""away"":""11""},""2"":{""home"":""10"",""away"":""12""},""3"":{""home"":""11"",""away"":""7""},""4"":{""home"":""11"",""away"":""7""},""5"":{""home"":""6"",""away"":""11""}}"
"""10675508""","""92""","""1757931600""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""932976"",""name"":""Patryk Mecik"",""image_id"":0,""cc"":null}","{""id"":""1149105"",""name"":""Grzegorz Jurowicz"",""image_id"":0,""cc"":null}","""2-3""","{""1"":{""home"":""8"",""away"":""11""},""2"":{""home"":""12"",""away"":""10""},""3"":{""home"":""11"",""away"":""9""},""4"":{""home"":""6"",""away"":""11""},""5"":{""home"":""11"",""away"":""13""}}"
"""10672120""","""92""","""1757931600""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""312168"",""name"":""Marcin Balcerzak"",""image_id"":0,""cc"":null}","{""id"":""314237"",""name"":""Grzegorz Poliniewicz"",""image_id"":0,""cc"":null}","""2-3""","{""1"":{""home"":""6"",""away"":""11""},""2"":{""home"":""11"",""away"":""2""},""3"":{""home"":""10"",""away"":""12""},""4"":{""home"":""11"",""away"":""5""},""5"":{""home"":""7"",""away"":""11""}}"
"""10670532""","""92""","""1757931000""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""688986"",""name"":""Szymon Radlo"",""image_id"":0,""cc"":null}","{""id"":""677255"",""name"":""Jakub Glanowski"",""image_id"":0,""cc"":null}","""0-3""","{""1"":{""home"":""7"",""away"":""11""},""2"":{""home"":""8"",""away"":""11""},""3"":{""home"":""9"",""away"":""11""}}"
"""10675509""","""92""","""1757930700""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""817312"",""name"":""Bartlomiej Wisniewski"",""image_id"":0,""cc"":null}","{""id"":""683467"",""name"":""Wojciech Gluszek"",""image_id"":0,""cc"":null}","""1-3""","{""1"":{""home"":""8"",""away"":""11""},""2"":{""home"":""11"",""away"":""6""},""3"":{""home"":""9"",""away"":""11""},""4"":{""home"":""11"",""away"":""13""}}"
"""10672143""","""92""","""1757930400""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""314349"",""name"":""Patryk Lewandowski"",""image_id"":0,""cc"":""pl""}","{""id"":""252266"",""name"":""Mateusz Golebiowski"",""image_id"":0,""cc"":""in""}","""0-3""","{""1"":{""home"":""4"",""away"":""11""},""2"":{""home"":""8"",""away"":""11""},""3"":{""home"":""8"",""away"":""11""}}"
"""10675510""","""92""","""1757930100""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""1179953"",""name"":""Jakub Cyndera"",""image_id"":0,""cc"":null}","{""id"":""801857"",""name"":""Kacper Slawinski"",""image_id"":0,""cc"":null}","""0-3""","{""1"":{""home"":""8"",""away"":""11""},""2"":{""home"":""8"",""away"":""11""},""3"":{""home"":""7"",""away"":""11""}}"
"""10672093""","""92""","""1757930100""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""183829"",""name"":""Miroslav Sklensky"",""image_id"":0,""cc"":""cz""}","{""id"":""932946"",""name"":""Frantisek Krcil"",""image_id"":0,""cc"":null}","""3-1""","{""1"":{""home"":""6"",""away"":""11""},""2"":{""home"":""11"",""away"":""2""},""3"":{""home"":""11"",""away"":""4""},""4"":{""home"":""11"",""away"":""7""}}"
"""10675511""","""92""","""1757929800""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""721862"",""name"":""Lukasz Pietraszko"",""image_id"":0,""cc"":null}","{""id"":""312241"",""name"":""Michal Minda"",""image_id"":0,""cc"":null}","""3-1""","{""1"":{""home"":""11"",""away"":""6""},""2"":{""home"":""11"",""away"":""6""},""3"":{""home"":""4"",""away"":""11""},""4"":{""home"":""11"",""away"":""6""}}"
"""10671984""","""92""","""1757929500""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""314169"",""name"":""Aleksander Lilien"",""image_id"":0,""cc"":null}","{""id"":""363288"",""name"":""Igor Dabrowski"",""image_id"":0,""cc"":null}","""3-2""","{""1"":{""home"":""7"",""away"":""11""},""2"":{""home"":""11"",""away"":""13""},""3"":{""home"":""11"",""away"":""3""},""4"":{""home"":""16"",""away"":""14""},""5"":{""home"":""13"",""away"":""11""}}"
"""10672118""","""92""","""1757928900""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""312242"",""name"":""Grzegorz Felkel"",""image_id"":0,""cc"":""pl""}","{""id"":""248533"",""name"":""Simon Belik"",""image_id"":0,""cc"":""cz""}","""3-0""","{""1"":{""home"":""11"",""away"":""2""},""2"":{""home"":""11"",""away"":""7""},""3"":{""home"":""12"",""away"":""10""}}"
"""10674331""","""92""","""1757928600""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""1032759"",""name"":""Grzegorz Wichowski"",""image_id"":0,""cc"":null}","{""id"":""1149105"",""name"":""Grzegorz Jurowicz"",""image_id"":0,""cc"":null}","""1-3""","{""1"":{""home"":""7"",""away"":""11""},""2"":{""home"":""6"",""away"":""11""},""3"":{""home"":""11"",""away"":""3""},""4"":{""home"":""11"",""away"":""13""}}"
"""10672153""","""92""","""1757928600""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""314237"",""name"":""Grzegorz Poliniewicz"",""image_id"":0,""cc"":null}","{""id"":""314370"",""name"":""Bartosz Czerwinski"",""image_id"":0,""cc"":null}","""1-3""","{""1"":{""home"":""11"",""away"":""9""},""2"":{""home"":""6"",""away"":""11""},""3"":{""home"":""8"",""away"":""11""},""4"":{""home"":""8"",""away"":""11""}}"
"""10670533""","""92""","""1757928300""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""677255"",""name"":""Jakub Glanowski"",""image_id"":0,""cc"":null}","{""id"":""741524"",""name"":""Artur Sobel"",""image_id"":0,""cc"":null}","""2-3""","{""1"":{""home"":""11"",""away"":""6""},""2"":{""home"":""10"",""away"":""12""},""3"":{""home"":""6"",""away"":""11""},""4"":{""home"":""11"",""away"":""8""},""5"":{""home"":""11"",""away"":""13""}}"
"""10673342""","""92""","""1757928000""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""683467"",""name"":""Wojciech Gluszek"",""image_id"":0,""cc"":null}","{""id"":""616813"",""name"":""Mikolaj Lukaszewski"",""image_id"":0,""cc"":null}","""3-0""","{""1"":{""home"":""11"",""away"":""8""},""2"":{""home"":""11"",""away"":""7""},""3"":{""home"":""11"",""away"":""4""}}"
"""10672123""","""92""","""1757927400""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""314349"",""name"":""Patryk Lewandowski"",""image_id"":0,""cc"":""pl""}","{""id"":""252266"",""name"":""Mateusz Golebiowski"",""image_id"":0,""cc"":""in""}","""0-3""","{""1"":{""home"":""7"",""away"":""11""},""2"":{""home"":""4"",""away"":""11""},""3"":{""home"":""5"",""away"":""11""}}"
"""10674332""","""92""","""1757927100""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""932976"",""name"":""Patryk Mecik"",""image_id"":0,""cc"":null}","{""id"":""829187"",""name"":""Wojciech Tobiasz"",""image_id"":0,""cc"":null}","""0-3""","{""1"":{""home"":""9"",""away"":""11""},""2"":{""home"":""4"",""away"":""11""},""3"":{""home"":""10"",""away"":""12""}}"
"""10672097""","""92""","""1757927100""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""312168"",""name"":""Marcin Balcerzak"",""image_id"":0,""cc"":null}","{""id"":""676448"",""name"":""Adrian Spychala"",""image_id"":0,""cc"":null}","""3-1""","{""1"":{""home"":""13"",""away"":""11""},""2"":{""home"":""11"",""away"":""8""},""3"":{""home"":""15"",""away"":""17""},""4"":{""home"":""11"",""away"":""5""}}"
"""10674334""","""92""","""1757926800""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""688986"",""name"":""Szymon Radlo"",""image_id"":0,""cc"":null}","{""id"":""793778"",""name"":""Wojciech Gronowski"",""image_id"":0,""cc"":null}","""2-3""","{""1"":{""home"":""3"",""away"":""11""},""2"":{""home"":""11"",""away"":""7""},""3"":{""home"":""14"",""away"":""12""},""4"":{""home"":""5"",""away"":""11""},""5"":{""home"":""9"",""away"":""11""}}"
"""10674333""","""92""","""1757926800""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""817312"",""name"":""Bartlomiej Wisniewski"",""image_id"":0,""cc"":null}","{""id"":""314215"",""name"":""Mateusz Trela"",""image_id"":0,""cc"":null}","""3-0""","{""1"":{""home"":""11"",""away"":""7""},""2"":{""home"":""11"",""away"":""8""},""3"":{""home"":""11"",""away"":""9""}}"
"""10672140""","""92""","""1757926200""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""183829"",""name"":""Miroslav Sklensky"",""image_id"":0,""cc"":""cz""}","{""id"":""883646"",""name"":""Krzysztof Wloczko"",""image_id"":0,""cc"":""pl""}","""3-0""","{""1"":{""home"":""11"",""away"":""5""},""2"":{""home"":""11"",""away"":""9""},""3"":{""home"":""11"",""away"":""7""}}"
"""10675752""","""92""","""1757925900""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""1183159"",""name"":""Andriej Fomin"",""image_id"":0,""cc"":null}","{""id"":""933688"",""name"":""Dawid Pyrek"",""image_id"":0,""cc"":null}","""3-0""","{""1"":{""home"":""11"",""away"":""8""},""2"":{""home"":""11"",""away"":""5""},""3"":{""home"":""18"",""away"":""16""}}"
"""10675747""","""92""","""1757925900""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""1149105"",""name"":""Grzegorz Jurowicz"",""image_id"":0,""cc"":null}","{""id"":""1179953"",""name"":""Jakub Cyndera"",""image_id"":0,""cc"":null}","""3-1""","{""1"":{""home"":""6"",""away"":""11""},""2"":{""home"":""11"",""away"":""9""},""3"":{""home"":""11"",""away"":""7""},""4"":{""home"":""11"",""away"":""6""}}"
"""10672082""","""92""","""1757925900""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""314237"",""name"":""Grzegorz Poliniewicz"",""image_id"":0,""cc"":null}","{""id"":""932946"",""name"":""Frantisek Krcil"",""image_id"":0,""cc"":null}","""3-0""","{""1"":{""home"":""11"",""away"":""8""},""2"":{""home"":""11"",""away"":""7""},""3"":{""home"":""11"",""away"":""6""}}"
"""10670534""","""92""","""1757925300""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""677255"",""name"":""Jakub Glanowski"",""image_id"":0,""cc"":null}","{""id"":""312241"",""name"":""Michal Minda"",""image_id"":0,""cc"":null}","""0-3""","{""1"":{""home"":""6"",""away"":""11""},""2"":{""home"":""9"",""away"":""11""},""3"":{""home"":""8"",""away"":""11""}}"
"""10672075""","""92""","""1757924700""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""248533"",""name"":""Simon Belik"",""image_id"":0,""cc"":""cz""}","{""id"":""252266"",""name"":""Mateusz Golebiowski"",""image_id"":0,""cc"":""in""}","""2-3""","{""1"":{""home"":""11"",""away"":""13""},""2"":{""home"":""11"",""away"":""8""},""3"":{""home"":""6"",""away"":""11""},""4"":{""home"":""13"",""away"":""11""},""5"":{""home"":""6"",""away"":""11""}}"
"""10674335""","""92""","""1757924400""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""1160253"",""name"":""Witold Stechly"",""image_id"":0,""cc"":null}","{""id"":""935730"",""name"":""Jerzy Michalik"",""image_id"":0,""cc"":null}","""2-3""","{""1"":{""home"":""11"",""away"":""9""},""2"":{""home"":""11"",""away"":""9""},""3"":{""home"":""4"",""away"":""11""},""4"":{""home"":""7"",""away"":""11""},""5"":{""home"":""9"",""away"":""11""}}"
"""10674315""","""92""","""1757924400""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""1032759"",""name"":""Grzegorz Wichowski"",""image_id"":0,""cc"":null}","{""id"":""829187"",""name"":""Wojciech Tobiasz"",""image_id"":0,""cc"":null}","""1-3""","{""1"":{""home"":""10"",""away"":""12""},""2"":{""home"":""11"",""away"":""9""},""3"":{""home"":""10"",""away"":""12""},""4"":{""home"":""11"",""away"":""13""}}"
"""10670642""","""92""","""1757924400""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""312168"",""name"":""Marcin Balcerzak"",""image_id"":0,""cc"":null}","{""id"":""743302"",""name"":""Karol Wisniewski"",""image_id"":0,""cc"":null}","""0-3""","{""1"":{""home"":""8"",""away"":""11""},""2"":{""home"":""8"",""away"":""11""},""3"":{""home"":""7"",""away"":""11""}}"
"""10674336""","""92""","""1757923800""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""728442"",""name"":""Jakub Zochniak"",""image_id"":0,""cc"":null}","{""id"":""793778"",""name"":""Wojciech Gronowski"",""image_id"":0,""cc"":null}","""3-2""","{""1"":{""home"":""7"",""away"":""11""},""2"":{""home"":""11"",""away"":""9""},""3"":{""home"":""7"",""away"":""11""},""4"":{""home"":""11"",""away"":""8""},""5"":{""home"":""11"",""away"":""2""}}"
"""10674337""","""92""","""1757923200""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""817197"",""name"":""Miroslaw Warzecha"",""image_id"":0,""cc"":null}","{""id"":""815027"",""name"":""Slawomir Janus"",""image_id"":0,""cc"":null}","""3-1""","{""1"":{""home"":""13"",""away"":""11""},""2"":{""home"":""11"",""away"":""7""},""3"":{""home"":""12"",""away"":""14""},""4"":{""home"":""13"",""away"":""11""}}"
"""10672084""","""92""","""1757923200""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""312242"",""name"":""Grzegorz Felkel"",""image_id"":0,""cc"":""pl""}","{""id"":""883646"",""name"":""Krzysztof Wloczko"",""image_id"":0,""cc"":""pl""}","""3-0""","{""1"":{""home"":""11"",""away"":""9""},""2"":{""home"":""11"",""away"":""7""},""3"":{""home"":""12"",""away"":""10""}}"
"""10674338""","""92""","""1757922900""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""932976"",""name"":""Patryk Mecik"",""image_id"":0,""cc"":null}","{""id"":""801857"",""name"":""Kacper Slawinski"",""image_id"":0,""cc"":null}","""3-2""","{""1"":{""home"":""13"",""away"":""11""},""2"":{""home"":""11"",""away"":""9""},""3"":{""home"":""9"",""away"":""11""},""4"":{""home"":""7"",""away"":""11""},""5"":{""home"":""11"",""away"":""7""}}"
"""10672197""","""92""","""1757922900""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""762910"",""name"":""Kamil Rudomina"",""image_id"":0,""cc"":null}","{""id"":""314370"",""name"":""Bartosz Czerwinski"",""image_id"":0,""cc"":null}","""3-2""","{""1"":{""home"":""3"",""away"":""11""},""2"":{""home"":""9"",""away"":""11""},""3"":{""home"":""11"",""away"":""8""},""4"":{""home"":""11"",""away"":""6""},""5"":{""home"":""11"",""away"":""5""}}"
"""10674339""","""92""","""1757922300""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""688986"",""name"":""Szymon Radlo"",""image_id"":0,""cc"":null}","{""id"":""678402"",""name"":""Arkadiusz Mugowski"",""image_id"":0,""cc"":null}","""3-1""","{""1"":{""home"":""11"",""away"":""5""},""2"":{""home"":""8"",""away"":""11""},""3"":{""home"":""11"",""away"":""8""},""4"":{""home"":""11"",""away"":""7""}}"
"""10672080""","""92""","""1757922000""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""183829"",""name"":""Miroslav Sklensky"",""image_id"":0,""cc"":""cz""}","{""id"":""314349"",""name"":""Patryk Lewandowski"",""image_id"":0,""cc"":""pl""}","""3-1""","{""1"":{""home"":""11"",""away"":""6""},""2"":{""home"":""10"",""away"":""12""},""3"":{""home"":""11"",""away"":""5""},""4"":{""home"":""11"",""away"":""9""}}"
"""10674340""","""92""","""1757921700""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""933688"",""name"":""Dawid Pyrek"",""image_id"":0,""cc"":null}","{""id"":""935730"",""name"":""Jerzy Michalik"",""image_id"":0,""cc"":null}","""1-3""","{""1"":{""home"":""7"",""away"":""11""},""2"":{""home"":""11"",""away"":""8""},""3"":{""home"":""7"",""away"":""11""},""4"":{""home"":""9"",""away"":""11""}}"
"""10670643""","""92""","""1757921700""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""932946"",""name"":""Frantisek Krcil"",""image_id"":0,""cc"":null}","{""id"":""743302"",""name"":""Karol Wisniewski"",""image_id"":0,""cc"":null}","""3-0""","{""1"":{""home"":""11"",""away"":""6""},""2"":{""home"":""11"",""away"":""7""},""3"":{""home"":""11"",""away"":""7""}}"
"""10674385""","""92""","""1757921400""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""829187"",""name"":""Wojciech Tobiasz"",""image_id"":0,""cc"":null}","{""id"":""1179953"",""name"":""Jakub Cyndera"",""image_id"":0,""cc"":null}","""3-0""","{""1"":{""home"":""11"",""away"":""6""},""2"":{""home"":""11"",""away"":""9""},""3"":{""home"":""12"",""away"":""10""}}"
"""10673343""","""92""","""1757921400""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""759877"",""name"":""Przemyslaw Blocho"",""image_id"":0,""cc"":null}","{""id"":""363288"",""name"":""Igor Dabrowski"",""image_id"":0,""cc"":null}","""0-3""","{""1"":{""home"":""9"",""away"":""11""},""2"":{""home"":""18"",""away"":""20""},""3"":{""home"":""6"",""away"":""11""}}"
"""10674303""","""92""","""1757920800""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""312241"",""name"":""Michal Minda"",""image_id"":0,""cc"":null}","{""id"":""793778"",""name"":""Wojciech Gronowski"",""image_id"":0,""cc"":null}","""1-3""","{""1"":{""home"":""7"",""away"":""11""},""2"":{""home"":""11"",""away"":""5""},""3"":{""home"":""13"",""away"":""15""},""4"":{""home"":""10"",""away"":""12""}}"
"""10672074""","""92""","""1757920500""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""883646"",""name"":""Krzysztof Wloczko"",""image_id"":0,""cc"":""pl""}","{""id"":""248533"",""name"":""Simon Belik"",""image_id"":0,""cc"":""cz""}","""3-0""","{""1"":{""home"":""11"",""away"":""4""},""2"":{""home"":""11"",""away"":""7""},""3"":{""home"":""11"",""away"":""7""}}"
"""10674290""","""92""","""1757920200""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""1149105"",""name"":""Grzegorz Jurowicz"",""image_id"":0,""cc"":null}","{""id"":""801857"",""name"":""Kacper Slawinski"",""image_id"":0,""cc"":null}","""0-3""","{""1"":{""home"":""4"",""away"":""11""},""2"":{""home"":""7"",""away"":""11""},""3"":{""home"":""13"",""away"":""15""}}"
"""10674289""","""92""","""1757920200""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""1183159"",""name"":""Andriej Fomin"",""image_id"":0,""cc"":null}","{""id"":""815027"",""name"":""Slawomir Janus"",""image_id"":0,""cc"":null}","""0-3""","{""1"":{""home"":""8"",""away"":""11""},""2"":{""home"":""4"",""away"":""11""},""3"":{""home"":""2"",""away"":""11""}}"
"""10672071""","""92""","""1757920200""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""314237"",""name"":""Grzegorz Poliniewicz"",""image_id"":0,""cc"":null}","{""id"":""314370"",""name"":""Bartosz Czerwinski"",""image_id"":0,""cc"":null}","""0-3""","{""1"":{""home"":""9"",""away"":""11""},""2"":{""home"":""7"",""away"":""11""},""3"":{""home"":""5"",""away"":""11""}}"
"""10671942""","""92""","""1757919900""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""810081"",""name"":""Krzysztof Kotyl"",""image_id"":0,""cc"":null}","{""id"":""314215"",""name"":""Mateusz Trela"",""image_id"":0,""cc"":null}","""3-0""","{""1"":{""home"":""11"",""away"":""7""},""2"":{""home"":""11"",""away"":""8""},""3"":{""home"":""11"",""away"":""8""}}"
"""10670535""","""92""","""1757919300""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""677255"",""name"":""Jakub Glanowski"",""image_id"":0,""cc"":null}","{""id"":""678402"",""name"":""Arkadiusz Mugowski"",""image_id"":0,""cc"":null}","""2-3""","{""1"":{""home"":""7"",""away"":""11""},""2"":{""home"":""14"",""away"":""12""},""3"":{""home"":""11"",""away"":""9""},""4"":{""home"":""9"",""away"":""11""},""5"":{""home"":""7"",""away"":""11""}}"
"""10674263""","""92""","""1757918700""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""817197"",""name"":""Miroslaw Warzecha"",""image_id"":0,""cc"":null}","{""id"":""1160253"",""name"":""Witold Stechly"",""image_id"":0,""cc"":null}","""3-1""","{""1"":{""home"":""11"",""away"":""2""},""2"":{""home"":""11"",""away"":""13""},""3"":{""home"":""12"",""away"":""10""},""4"":{""home"":""11"",""away"":""7""}}"
"""10674251""","""92""","""1757918700""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""1032759"",""name"":""Grzegorz Wichowski"",""image_id"":0,""cc"":null}","{""id"":""932976"",""name"":""Patryk Mecik"",""image_id"":0,""cc"":null}","""3-1""","{""1"":{""home"":""6"",""away"":""11""},""2"":{""home"":""11"",""away"":""7""},""3"":{""home"":""11"",""away"":""8""},""4"":{""home"":""11"",""away"":""2""}}"
"""10674264""","""92""","""1757918400""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""363288"",""name"":""Igor Dabrowski"",""image_id"":0,""cc"":null}","{""id"":""314215"",""name"":""Mateusz Trela"",""image_id"":0,""cc"":null}","""1-3""","{""1"":{""home"":""9"",""away"":""11""},""2"":{""home"":""11"",""away"":""5""},""3"":{""home"":""7"",""away"":""11""},""4"":{""home"":""9"",""away"":""11""}}"
"""10672085""","""92""","""1757918400""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""312242"",""name"":""Grzegorz Felkel"",""image_id"":0,""cc"":""pl""}","{""id"":""314349"",""name"":""Patryk Lewandowski"",""image_id"":0,""cc"":""pl""}","""3-0""","{""1"":{""home"":""11"",""away"":""6""},""2"":{""home"":""11"",""away"":""8""},""3"":{""home"":""11"",""away"":""3""}}"
"""10672087""","""92""","""1757918100""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""762910"",""name"":""Kamil Rudomina"",""image_id"":0,""cc"":null}","{""id"":""312168"",""name"":""Marcin Balcerzak"",""image_id"":0,""cc"":null}","""3-0""","{""1"":{""home"":""11"",""away"":""2""},""2"":{""home"":""11"",""away"":""6""},""3"":{""home"":""11"",""away"":""8""}}"
"""10674300""","""92""","""1757917800""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""688986"",""name"":""Szymon Radlo"",""image_id"":0,""cc"":null}","{""id"":""728442"",""name"":""Jakub Zochniak"",""image_id"":0,""cc"":null}","""0-3""","{""1"":{""home"":""8"",""away"":""11""},""2"":{""home"":""8"",""away"":""11""},""3"":{""home"":""8"",""away"":""11""}}"
